asset_id,timestamp,metering_kwh,asset_type
ASSET_001,2025-01-01T00:00:00.000000,2.4910051287481294,ev_charging
ASSET_001,2025-01-01T00:30:00.000000,2.3746680048211366,ev_charging
ASSET_001,2025-01-01T01:00:00.000000,2.518665792873448,ev_charging
ASSET_001,2025-01-01T01:30:00.000000,2.6790408272633277,ev_charging
ASSET_001,2025-01-01T02:00:00.000000,0.5570997567024745,ev_charging
ASSET_001,2025-01-01T02:30:00.000000,0.5571027646732394,ev_charging
ASSET_001,2025-01-01T03:00:00.000000,0.8893343479840328,ev_charging
ASSET_001,2025-01-01T03:30:00.000000,0.7406050057340865,ev_charging
ASSET_001,2025-01-01T04:00:00.000000,0.5139855857197748,ev_charging
ASSET_001,2025-01-01T04:30:00.000000,0.6994047508427143,ev_charging
ASSET_001,2025-01-01T05:00:00.000000,0.5150952584240024,ev_charging
ASSET_001,2025-01-01T05:30:00.000000,0.5146716558637351,ev_charging
ASSET_001,2025-01-01T06:00:00.000000,3.6443309447547767,ev_charging
ASSET_001,2025-01-01T06:30:00.000000,3.2494597266037673,ev_charging
ASSET_001,2025-01-01T07:00:00.000000,3.2839704114002903,ev_charging
ASSET_001,2025-01-01T07:30:00.000000,3.496980891964064,ev_charging
ASSET_001,2025-01-01T08:00:00.000000,3.4144348697387286,ev_charging
ASSET_001,2025-01-01T08:30:00.000000,3.6575746005790624,ev_charging
ASSET_001,2025-01-01T09:00:00.000000,0.4336370175920067,ev_charging
ASSET_001,2025-01-01T09:30:00.000000,0.3412457861482126,ev_charging
ASSET_001,2025-01-01T10:00:00.000000,0.8685277923059848,ev_charging
ASSET_001,2025-01-01T10:30:00.000000,0.5586345563751454,ev_charging
ASSET_001,2025-01-01T11:00:00.000000,0.6123721317874661,ev_charging
ASSET_001,2025-01-01T11:30:00.000000,0.3389657787401773,ev_charging
ASSET_001,2025-01-01T12:00:00.000000,0.5002613079709218,ev_charging
ASSET_001,2025-01-01T12:30:00.000000,0.6203226030432719,ev_charging
ASSET_001,2025-01-01T13:00:00.000000,0.38912153385084236,ev_charging
ASSET_001,2025-01-01T13:30:00.000000,0.6688332440754748,ev_charging
ASSET_001,2025-01-01T14:00:00.000000,0.48995441145416174,ev_charging
ASSET_001,2025-01-01T14:30:00.000000,0.5465575379843032,ev_charging
ASSET_001,2025-01-01T15:00:00.000000,0.4897587528308283,ev_charging
ASSET_001,2025-01-01T15:30:00.000000,0.9393638245189591,ev_charging
ASSET_001,2025-01-01T16:00:00.000000,4.197527115610514,ev_charging
ASSET_001,2025-01-01T16:30:00.000000,4.0062122476591515,ev_charging
ASSET_001,2025-01-01T17:00:00.000000,4.350701978538906,ev_charging
ASSET_001,2025-01-01T17:30:00.000000,3.976324002701738,ev_charging
ASSET_001,2025-01-01T18:00:00.000000,4.238266794370515,ev_charging
ASSET_001,2025-01-01T18:30:00.000000,3.840960438017741,ev_charging
ASSET_001,2025-01-01T19:00:00.000000,3.956657341755395,ev_charging
ASSET_001,2025-01-01T19:30:00.000000,4.236067790714594,ev_charging
ASSET_001,2025-01-01T20:00:00.000000,4.335297626977731,ev_charging
ASSET_001,2025-01-01T20:30:00.000000,4.231397117232305,ev_charging
ASSET_001,2025-01-01T21:00:00.000000,0.5788115825481545,ev_charging
ASSET_001,2025-01-01T21:30:00.000000,0.5448335014866768,ev_charging
ASSET_001,2025-01-01T22:00:00.000000,2.1291136496219676,ev_charging
ASSET_001,2025-01-01T22:30:00.000000,2.268114257533398,ev_charging
ASSET_001,2025-01-01T23:00:00.000000,2.315604396606296,ev_charging
ASSET_001,2025-01-01T23:30:00.000000,2.5936798935893943,ev_charging
ASSET_001,2025-01-02T00:00:00.000000,2.4629557794816503,ev_charging
ASSET_001,2025-01-02T00:30:00.000000,2.076985857249613,ev_charging
ASSET_001,2025-01-02T01:00:00.000000,2.4593768129641176,ev_charging
ASSET_001,2025-01-02T01:30:00.000000,2.329447425052296,ev_charging
ASSET_001,2025-01-02T02:00:00.000000,0.4759782192296582,ev_charging
ASSET_001,2025-01-02T02:30:00.000000,0.7120678343483448,ev_charging
ASSET_001,2025-01-02T03:00:00.000000,0.7888938410858652,ev_charging
ASSET_001,2025-01-02T03:30:00.000000,0.7706238218237893,ev_charging
ASSET_001,2025-01-02T04:00:00.000000,0.44624336092385225,ev_charging
ASSET_001,2025-01-02T04:30:00.000000,0.5433478754244024,ev_charging
ASSET_001,2025-01-02T05:00:00.000000,0.6606921929678673,ev_charging
ASSET_001,2025-01-02T05:30:00.000000,0.7787338036477751,ev_charging
ASSET_001,2025-01-02T06:00:00.000000,3.512208434280488,ev_charging
ASSET_001,2025-01-02T06:30:00.000000,3.565984623204093,ev_charging
ASSET_001,2025-01-02T07:00:00.000000,3.3973036279767523,ev_charging
ASSET_001,2025-01-02T07:30:00.000000,3.3808378578023626,ev_charging
ASSET_001,2025-01-02T08:00:00.000000,3.7488663381743654,ev_charging
ASSET_001,2025-01-02T08:30:00.000000,3.8484825480917255,ev_charging
ASSET_001,2025-01-02T09:00:00.000000,0.5868067170104603,ev_charging
ASSET_001,2025-01-02T09:30:00.000000,0.7838615630780744,ev_charging
ASSET_001,2025-01-02T10:00:00.000000,0.6662568860176559,ev_charging
ASSET_001,2025-01-02T10:30:00.000000,0.4818048449598468,ev_charging
ASSET_001,2025-01-02T11:00:00.000000,0.6662128377235058,ev_charging
ASSET_001,2025-01-02T11:30:00.000000,0.8817902709275152,ev_charging
ASSET_001,2025-01-02T12:00:00.000000,0.5934361578344981,ev_charging
ASSET_001,2025-01-02T12:30:00.000000,0.8866650697973519,ev_charging
ASSET_001,2025-01-02T13:00:00.000000,0.12002527200070029,ev_charging
ASSET_001,2025-01-02T13:30:00.000000,0.7505842802658892,ev_charging
ASSET_001,2025-01-02T14:00:00.000000,0.6159482664307792,ev_charging
ASSET_001,2025-01-02T14:30:00.000000,0.5452175818610749,ev_charging
ASSET_001,2025-01-02T15:00:00.000000,0.6168118851295402,ev_charging
ASSET_001,2025-01-02T15:30:00.000000,0.23584898100347917,ev_charging
ASSET_001,2025-01-02T16:00:00.000000,4.1597529719783415,ev_charging
ASSET_001,2025-01-02T16:30:00.000000,4.265428124709117,ev_charging
ASSET_001,2025-01-02T17:00:00.000000,4.470771301768714,ev_charging
ASSET_001,2025-01-02T17:30:00.000000,4.105045492152007,ev_charging
ASSET_001,2025-01-02T18:00:00.000000,4.051872422041355,ev_charging
ASSET_001,2025-01-02T18:30:00.000000,4.108070941657547,ev_charging
ASSET_001,2025-01-02T19:00:00.000000,4.36771474513613,ev_charging
ASSET_001,2025-01-02T19:30:00.000000,4.2602318997340785,ev_charging
ASSET_001,2025-01-02T20:00:00.000000,4.102940362666968,ev_charging
ASSET_001,2025-01-02T20:30:00.000000,4.294037926138269,ev_charging
ASSET_001,2025-01-02T21:00:00.000000,0.6177859938626945,ev_charging
ASSET_001,2025-01-02T21:30:00.000000,0.7774696000512044,ev_charging
ASSET_001,2025-01-02T22:00:00.000000,2.2713738438717566,ev_charging
ASSET_001,2025-01-02T22:30:00.000000,2.3399676138554804,ev_charging
ASSET_001,2025-01-02T23:00:00.000000,2.3281601848011437,ev_charging
ASSET_001,2025-01-02T23:30:00.000000,2.131863154145794,ev_charging
ASSET_001,2025-01-03T00:00:00.000000,2.4542534650479024,ev_charging
ASSET_001,2025-01-03T00:30:00.000000,2.447829055224387,ev_charging
ASSET_001,2025-01-03T01:00:00.000000,2.4009368583062796,ev_charging
ASSET_001,2025-01-03T01:30:00.000000,2.3570202859209104,ev_charging
ASSET_001,2025-01-03T02:00:00.000000,0.34068386047433474,ev_charging
ASSET_001,2025-01-03T02:30:00.000000,0.5229317676504895,ev_charging
ASSET_001,2025-01-03T03:00:00.000000,0.5372098046506312,ev_charging
ASSET_001,2025-01-03T03:30:00.000000,0.45301134317475333,ev_charging
ASSET_001,2025-01-03T04:00:00.000000,0.5704501535411919,ev_charging
ASSET_001,2025-01-03T04:30:00.000000,0.6740278891235207,ev_charging
ASSET_001,2025-01-03T05:00:00.000000,0.9455762026146436,ev_charging
ASSET_001,2025-01-03T05:30:00.000000,0.6319851492795476,ev_charging
ASSET_001,2025-01-03T06:00:00.000000,3.647186910871706,ev_charging
ASSET_001,2025-01-03T06:30:00.000000,3.5863604447185553,ev_charging
ASSET_001,2025-01-03T07:00:00.000000,3.248453702339854,ev_charging
ASSET_001,2025-01-03T07:30:00.000000,3.5951422792480536,ev_charging
ASSET_001,2025-01-03T08:00:00.000000,3.6110350348927662,ev_charging
ASSET_001,2025-01-03T08:30:00.000000,4.051301144180339,ev_charging
ASSET_001,2025-01-03T09:00:00.000000,0.5647567232383157,ev_charging
ASSET_001,2025-01-03T09:30:00.000000,0.6552477809346939,ev_charging
ASSET_001,2025-01-03T10:00:00.000000,0.593640307907575,ev_charging
ASSET_001,2025-01-03T10:30:00.000000,0.3858814881075643,ev_charging
ASSET_001,2025-01-03T11:00:00.000000,0.8093814656593592,ev_charging
ASSET_001,2025-01-03T11:30:00.000000,0.7377648734886839,ev_charging
ASSET_001,2025-01-03T12:00:00.000000,0.7449283531546725,ev_charging
ASSET_001,2025-01-03T12:30:00.000000,0.4333872270322496,ev_charging
ASSET_001,2025-01-03T13:00:00.000000,0.857011957682221,ev_charging
ASSET_001,2025-01-03T13:30:00.000000,0.3431608588526999,ev_charging
ASSET_001,2025-01-03T14:00:00.000000,0.7075206032569781,ev_charging
ASSET_001,2025-01-03T14:30:00.000000,1.001322762871614,ev_charging
ASSET_001,2025-01-03T15:00:00.000000,0.4185195947171274,ev_charging
ASSET_001,2025-01-03T15:30:00.000000,0.4962461659692064,ev_charging
ASSET_001,2025-01-03T16:00:00.000000,4.218257553674986,ev_charging
ASSET_001,2025-01-03T16:30:00.000000,4.107756067656568,ev_charging
ASSET_001,2025-01-03T17:00:00.000000,3.915896307093955,ev_charging
ASSET_001,2025-01-03T17:30:00.000000,4.212561716455533,ev_charging
ASSET_001,2025-01-03T18:00:00.000000,4.005370783878039,ev_charging
ASSET_001,2025-01-03T18:30:00.000000,4.286768898898518,ev_charging
ASSET_001,2025-01-03T19:00:00.000000,4.03154834565645,ev_charging
ASSET_001,2025-01-03T19:30:00.000000,4.483970124919285,ev_charging
ASSET_001,2025-01-03T20:00:00.000000,4.0564968075112535,ev_charging
ASSET_001,2025-01-03T20:30:00.000000,4.140993729352317,ev_charging
